"","Study_l","Group_l","Trial_l","Condition_l","HR_RR","HR_DET","HR_NRLINE","HR_maxL","HR_L","HR_ENTR","HR_LAM","HR_TT","Resp_RR","Resp_DET","Resp_NRLINE","Resp_maxL","Resp_L","Resp_ENTR","Resp_LAM","Resp_TT","typepairs"
"78","2",NA,NA,"TurnTaking","13.2695362082515","98.5223920347456","39974","370","14.4366087957172","2.99730578566177","99.8965418339752","43.2602395386663","3.25862145946353","82.4196999803481","45075","30","3.3495951192457","1.5790739323115","90.1942266960718","4.01099701405579","surrogate"
"79","2",NA,NA,"Synchronous","11.8255602769335","89.0562141286274","106047","52","4.38368836459306","2.01625020338418","90.8996865924399","4.5964429634222","5.00942696269648","87.0186639773873","59210","46","4.13874345549738","1.93915043904928","94.3287217874238","5.91918089041401","surrogate"
"80","2",NA,NA,"TurnTaking","8.27438533043692","89.9419024881724","64959","209","5.05720531412122","2.19507223863294","92.2091291396531","5.74181669394435","4.28670205016649","88.6274135519933","59643","40","3.58092315946549","1.673497226494","92.4339061261583","3.81911701671667","surrogate"
"81","2",NA,NA,"Synchronous","11.7812714010984","95.7850125661236","52023","300","9.57516867539358","2.50588186386825","97.9176962170872","16.4684195207141","3.50314080888481","71.0969157179563","43045","22","3.25273550935068","1.53895721891356","79.8450242213127","3.68325876648474","surrogate"
"82","2",NA,NA,"TurnTaking","17.5245757952572","96.8031335237923","50145","456","14.933492870675","3.10340999309803","97.8899130007627","22.9747269417476","3.23674172719318","84.3452884731641","45679","23","3.3598152323825","1.59295961315495","93.1269853482672","4.20288704796865","surrogate"
"83","2",NA,NA,"Synchronous","22.491046511022","91.9386583400483","190458","29","4.79248443226328","2.15180126655477","92.6020346494762","5.00886975945953","4.61253217699245","88.3551870420362","55585","27","4.12170549608707","1.93747773350297","94.0331662167374","6.0240142306552","surrogate"
"84","2",NA,NA,"TurnTaking","22.3058487821465","94.1904786086073","153116","369","6.05699600303039","2.3797773268567","94.8666751301257","6.47920452811343","4.35630806022654","81.8837384032406","59716","32","3.35806149105767","1.5551237120615","92.6274826865282","3.89399869536856","surrogate"
"85","2",NA,NA,"Synchronous","23.6008962890453","98.3971833121999","73356","329","13.9742216042314","2.29310414669552","99.9487421181408","49.1692402134391","3.92591771690864","84.6326024802787","50995","26","3.66281007941955","1.74464213665771","94.7571601397366","4.83682956726877","surrogate"
"86","2",NA,NA,"TurnTaking","25.2968090941033","98.7814466816878","63834","401","17.2798978600746","2.97951547589379","99.8924463485491","49.9530228392297","3.47083707408566","81.2672331614715","48901","26","3.24261262550868","1.51056518623897","90.2008015662317","3.86655828463465","surrogate"
"87","2",NA,NA,"Synchronous","11.8080486140074","88.8224223041224","103637","29","4.46722695562396","2.01062928952177","92.3864850709187","5.01105133354839","3.84763096754133","74.3592233009709","46883","20","3.43064650299682","1.63754022232121","93.1123439667129","5.79824384626457","surrogate"
"88","2",NA,NA,"TurnTaking","15.2298683272465","92.1031063088578","106036","279","5.83941302953714","2.3377545900336","94.8381396358941","6.81650522804542","4.01308087798563","82.7469736393012","58652","24","3.18280706540271","1.47256753881877","92.57095491598","3.78870505424331","surrogate"
"89","2",NA,NA,"Synchronous","11.3251526153884","95.7896842463219","52078","303","9.19518798724989","2.57701717379787","97.7208125381315","16.3303025238175","4.62606914955971","86.8846155325097","58451","44","3.86568236642658","1.82788054880177","95.4030016034699","5.40700867366953","surrogate"
"90","2",NA,NA,"TurnTaking","10.0923587303795","94.7685394065504","58632","124","7.20069245463228","2.69476268896058","96.7698996850708","9.90572367362882","3.23249029954065","80.1589266945119","45161","20","3.22543787781493","1.50614820051439","89.1739443866629","3.87364042741376","surrogate"
"91","2",NA,NA,"Synchronous","7.11576115360401","86.7219137610473","65741","50","4.14348732145845","1.93993995093868","88.7416269770522","4.37515303719981","4.46997593763102","80.2897893237188","56035","24","3.60055322566253","1.71670655083282","94.1994380904627","6.02238900903193","surrogate"
"92","2",NA,NA,"TurnTaking","7.99861628412481","91.3052467606033","61229","165","5.26508680527201","2.26698880417273","92.5228350916944","5.73365511189118","3.77311535902061","74.6726949568858","53069","22","2.98458610488232","1.35054747582095","92.4685659866768","3.82674522964061","surrogate"
"93","2",NA,NA,"Synchronous","7.70408959628254","96.9189058851897","30086","251","10.9551286312571","2.55660807883333","98.8058481389345","26.9521937916099","4.01918229926102","77.5506320150126","51509","23","3.40175503310101","1.61553729282376","86.8131041319973","3.64000593835248","surrogate"
"94","2",NA,NA,"TurnTaking","8.88269473909321","97.6363172660036","34592","141","11.0670675300648","2.90602084264943","99.321856669217","27.2947154471545","3.2300177119101","75.8321401035356","45510","28","3.02562074269391","1.37930791223661","84.0450490142086","3.28240810444583","surrogate"
"95","2",NA,NA,"Synchronous","10.7856438798324","87.2073093887839","101435","28","4.09320254350076","1.93182417333566","89.7332493173703","4.40760151865302","5.72843409958053","90.8856883787947","65945","60","4.43825915535674","2.04696859482553","95.2243876384956","6.29509576499087","surrogate"
"96","2",NA,NA,"TurnTaking","7.58855339845195","87.5781403929857","64872","78","4.52219755826859","2.07773424656354","90.9476556389451","5.34982263899133","4.45012408298573","82.2140944157973","60826","32","3.38136652089567","1.5814709632167","92.8980293400488","3.90311203667937","surrogate"
"97","2",NA,NA,"Synchronous","5.19493788343576","91.9586594858601","32725","78","6.44385026737968","2.51745849740427","97.5300351045505","9.78436433633739","3.19079428942545","83.6526829268293","39144","37","3.83333333333333","1.80230400445528","91.4703832752613","4.38363301183574","surrogate"
"98","2",NA,NA,"TurnTaking","4.64079456282122","89.6897302469075","32015","59","5.73896610963611","2.3788552655456","96.4364864732932","8.55397272136826","3.54170606056132","84.8067824532149","49779","36","3.3920327849093","1.61201135298351","92.8363351448002","4.10261020109202","surrogate"
"99","2",NA,NA,"Synchronous","33.7424145388939","99.2382463956688","54203","882","27.2699297086877","3.39984632006219","99.6086495893137","51.1384599476079","3.87112944423168","85.1356256978876","45125","27","4.1057728531856","1.93784688371767","88.4331015848654","5.24813198800109","surrogate"
"100","2",NA,NA,"TurnTaking","4.76133732922447","90.7891043178304","38905","74","4.90466521012723","2.20682167119066","92.7089330319971","5.51298664554097","4.03223898502235","85.2177979336327","55996","28","3.44971069362097","1.6270216160195","89.318328201237","4.17333140949004","surrogate"
"101","2",NA,NA,"Synchronous","10.3866588766574","94.2347455113329","43024","231","10.0421857567869","2.65998946533966","99.6588787492802","27.4676284941389","3.28608674940289","89.0511660134682","40287","41","4.08335194976047","1.90384276495861","97.1028300456878","6.32733686067019","surrogate"
"102","2",NA,NA,"TurnTaking","4.63846118470817","93.6239627645286","24069","121","7.96443558103785","2.54947585948818","99.3450581437942","17.3410059676044","3.81507819513911","89.4572667505945","53113","32","3.6122794796001","1.73275772149438","97.2779409707651","5.30343933501106","surrogate"
"103","2",NA,NA,"Synchronous","17.9667396206018","97.6243493786314","64439","441","12.0151926628284","2.80155237743709","99.4042275258231","32.9900405908691","3.70824106341903","79.2055222964157","43394","28","3.80501912706826","1.80192677112819","89.1669544861463","5.33665412994172","surrogate"
"104","2",NA,NA,"TurnTaking","3.823024823745","87.2573419611747","34508","72","4.26718442100383","1.98755919713262","91.2826803195146","4.9632696459065","3.69956032411177","81.0016540370043","51799","28","3.25226355721153","1.52231200993785","89.9820171558257","4.19335394819396","surrogate"
"105","2",NA,NA,"Synchronous","7.84350327499813","84.2392874059868","73466","56","3.96999972776523","1.88138342362724","89.1718751805169","4.35345046391607","3.79759219772305","88.4400455297044","42678","49","4.42401237171376","2.02729611893996","94.4315110521952","5.87923592884223","surrogate"
"106","2",NA,NA,"TurnTaking","6.98989466043798","84.3813604366257","57937","64","4.49379498420698","2.07256345429683","91.1180756316683","5.4465022569209","3.65311481113789","82.9230881601052","53040","25","3.21069004524887","1.47278461510209","91.7152387213011","3.68470371891934","surrogate"
"107","2",NA,NA,"Synchronous","22.835434997183","97.6600244840784","66242","330","14.8608888620513","2.07977489325622","99.6468260975673","72.7751050572381","3.68161182829","80.2456430252166","41335","52","4.01795088907705","1.88267617050999","88.6426338498408","5.40465458830461","surrogate"
"108","2",NA,NA,"TurnTaking","9.49490066265673","91.9756444393545","68816","73","5.60177865612648","2.3803848405786","94.308844160678","6.36948289475805","3.69189352361704","82.3286516177215","49678","34","3.43953057691534","1.61508439866556","90.2700619142836","4.25410990009083","surrogate"
"109","2",NA,NA,"Synchronous","8.09143036304871","94.722430649659","30504","280","11.0910700236035","2.64338402971484","98.7658607057664","16.8754305396096","3.80034939975712","87.5876466237912","44567","47","4.19871205151794","1.94743848515304","93.6735286132876","5.05253856446767","surrogate"
"110","2",NA,NA,"TurnTaking","9.92741381735902","93.0203370027566","41130","222","9.91077072696329","2.84176279801947","98.6543165927305","17.7931020290571","3.73725394417751","86.7802660701111","49963","49","3.6491203490583","1.73680350521553","94.172636188391","4.84124498385045","surrogate"
"111","2",NA,NA,"Synchronous","24.9277728857386","93.7879534189658","194272","29","5.31217571240323","2.17721160518287","99.6283041399103","57.1570385818561","3.63324516809238","80.456112177353","39431","37","4.16753315918947","1.94132585877888","87.6233794210959","5.30844752921635","surrogate"
